,Geography,"April 1, 2010 - Census - Both Sexes; Total","April 1, 2010 - Estimates Base - Both Sexes; Total",Population Estimate (as of July 1) - 2010 - Both Sexes; Total,Population Estimate (as of July 1) - 2011 - Both Sexes; Total,Population Estimate (as of July 1) - 2012 - Both Sexes; Total,Population Estimate (as of July 1) - 2013 - Both Sexes; Total,Population Estimate (as of July 1) - 2014 - Both Sexes; Total,Population Estimate (as of July 1) - 2015 - Both Sexes; Total,Population Estimate (as of July 1) - 2016 - Both Sexes; Total,Population Estimate (as of July 1) - 2017 - Both Sexes; Total,"April 1, 2010 - Census - Both Sexes; Total - Under 5 years","April 1, 2010 - Estimates Base - Both Sexes; Total - Under 5 years",Population Estimate (as of July 1) - 2010 - Both Sexes; Total - Under 5 years,Population Estimate (as of July 1) - 2011 - Both Sexes; Total - Under 5 years,Population Estimate (as of July 1) - 2012 - Both Sexes; Total - Under 5 years,Population Estimate (as of July 1) - 2013 - Both Sexes; Total - Under 5 years,Population Estimate (as of July 1) - 2014 - Both Sexes; Total - Under 5 years,Population Estimate (as of July 1) - 2015 - Both Sexes; Total - Under 5 years,Population Estimate (as of July 1) - 2016 - Both Sexes; Total - Under 5 years,Population Estimate (as of July 1) - 2017 - Both Sexes; Total - Under 5 years,"April 1, 2010 - Census - Both Sexes; Total - 5 to 9 years","April 1, 2010 - Estimates Base - Both Sexes; Total - 5 to 9 years",Population Estimate (as of July 1) - 2010 - Both Sexes; Total - 5 to 9 years,Population Estimate (as of July 1) - 2011 - Both Sexes; Total - 5 to 9 years,Population Estimate (as of July 1) - 2012 - Both Sexes; Total - 5 to 9 years,Population Estimate (as of July 1) - 2013 - Both Sexes; Total - 5 to 9 years,Population Estimate (as of July 1) - 2014 - Both Sexes; Total - 5 to 9 years,Population Estimate (as of July 1) - 2015 - Both Sexes; Total - 5 to 9 years,Population Estimate (as of July 1) - 2016 - Both Sexes; Total - 5 to 9 years,Population Estimate (as of July 1) - 2017 - Both Sexes; Total - 5 to 9 years,"April 1, 2010 - Census - Both Sexes; Total - 10 to 14 years","April 1, 2010 - Estimates Base - Both Sexes; Total - 10 to 14 years",Population Estimate (as of July 1) - 2010 - Both Sexes; Total - 10 to 14 years,Population Estimate (as of July 1) - 2011 - Both Sexes; Total - 10 to 14 years,Population Estimate (as of July 1) - 2012 - Both Sexes; Total - 10 to 14 years,Population Estimate (as of July 1) - 2013 - Both Sexes; Total - 10 to 14 years,Population Estimate (as of July 1) - 2014 - Both Sexes; Total - 10 to 14 years,Population Estimate (as of July 1) - 2015 - Both Sexes; Total - 10 to 14 years,Population Estimate (as of July 1) - 2016 - Both Sexes; Total - 10 to 14 years,Population Estimate (as of July 1) - 2017 - Both Sexes; Total - 10 to 14 years,"April 1, 2010 - Census - Both Sexes; Total - 15 to 19 years","April 1, 2010 - Estimates Base - Both Sexes; Total - 15 to 19 years",Population Estimate (as of July 1) - 2010 - Both Sexes; Total - 15 to 19 years,Population Estimate (as of July 1) - 2011 - Both Sexes; Total - 15 to 19 years,Population Estimate (as of July 1) - 2012 - Both Sexes; Total - 15 to 19 years,Population Estimate (as of July 1) - 2013 - Both Sexes; Total - 15 to 19 years,Population Estimate (as of July 1) - 2014 - Both Sexes; Total - 15 to 19 years,Population Estimate (as of July 1) - 2015 - Both Sexes; Total - 15 to 19 years,Population Estimate (as of July 1) - 2016 - Both Sexes; Total - 15 to 19 years,Population Estimate (as of July 1) - 2017 - Both Sexes; Total - 15 to 19 years,"April 1, 2010 - Census - Both Sexes; Total - 20 to 24 years","April 1, 2010 - Estimates Base - Both Sexes; Total - 20 to 24 years",Population Estimate (as of July 1) - 2010 - Both Sexes; Total - 20 to 24 years,Population Estimate (as of July 1) - 2011 - Both Sexes; Total - 20 to 24 years,Population Estimate (as of July 1) - 2012 - Both Sexes; Total - 20 to 24 years,Population Estimate (as of July 1) - 2013 - Both Sexes; Total - 20 to 24 years,Population Estimate (as of July 1) - 2014 - Both Sexes; Total - 20 to 24 years,Population Estimate (as of July 1) - 2015 - Both Sexes; Total - 20 to 24 years,Population Estimate (as of July 1) - 2016 - Both Sexes; Total - 20 to 24 years,Population Estimate (as of July 1) - 2017 - Both Sexes; Total - 20 to 24 years,"April 1, 2010 - Census - Both Sexes; Total - 25 to 29 years","April 1, 2010 - Estimates Base - Both Sexes; Total - 25 to 29 years",Population Estimate (as of July 1) - 2010 - Both Sexes; Total - 25 to 29 years,Population Estimate (as of July 1) - 2011 - Both Sexes; Total - 25 to 29 years,Population Estimate (as of July 1) - 2012 - Both Sexes; Total - 25 to 29 years,Population Estimate (as of July 1) - 2013 - Both Sexes; Total - 25 to 29 years,Population Estimate (as of July 1) - 2014 - Both Sexes; Total - 25 to 29 years,Population Estimate (as of July 1) - 2015 - Both Sexes; Total - 25 to 29 years,Population Estimate (as of July 1) - 2016 - Both Sexes; Total - 25 to 29 years,Population Estimate (as of July 1) - 2017 - Both Sexes; Total - 25 to 29 years,"April 1, 2010 - Census - Both Sexes; Total - 30 to 34 years","April 1, 2010 - Estimates Base - Both Sexes; Total - 30 to 34 years",Population Estimate (as of July 1) - 2010 - Both Sexes; Total - 30 to 34 years,Population Estimate (as of July 1) - 2011 - Both Sexes; Total - 30 to 34 years,Population Estimate (as of July 1) - 2012 - Both Sexes; Total - 30 to 34 years,Population Estimate (as of July 1) - 2013 - Both Sexes; Total - 30 to 34 years,Population Estimate (as of July 1) - 2014 - Both Sexes; Total - 30 to 34 years,Population Estimate (as of July 1) - 2015 - Both Sexes; Total - 30 to 34 years,Population Estimate (as of July 1) - 2016 - Both Sexes; Total - 30 to 34 years,Population Estimate (as of July 1) - 2017 - Both Sexes; Total - 30 to 34 years,"April 1, 2010 - Census - Both Sexes; Total - 35 to 39 years","April 1, 2010 - Estimates Base - Both Sexes; Total - 35 to 39 years",Population Estimate (as of July 1) - 2010 - Both Sexes; Total - 35 to 39 years,Population Estimate (as of July 1) - 2011 - Both Sexes; Total - 35 to 39 years,Population Estimate (as of July 1) - 2012 - Both Sexes; Total - 35 to 39 years,Population Estimate (as of July 1) - 2013 - Both Sexes; Total - 35 to 39 years,Population Estimate (as of July 1) - 2014 - Both Sexes; Total - 35 to 39 years,Population Estimate (as of July 1) - 2015 - Both Sexes; Total - 35 to 39 years,Population Estimate (as of July 1) - 2016 - Both Sexes; Total - 35 to 39 years,Population Estimate (as of July 1) - 2017 - Both Sexes; Total - 35 to 39 years,"April 1, 2010 - Census - Both Sexes; Total - 40 to 44 years","April 1, 2010 - Estimates Base - Both Sexes; Total - 40 to 44 years",Population Estimate (as of July 1) - 2010 - Both Sexes; Total - 40 to 44 years,Population Estimate (as of July 1) - 2011 - Both Sexes; Total - 40 to 44 years,Population Estimate (as of July 1) - 2012 - Both Sexes; Total - 40 to 44 years,Population Estimate (as of July 1) - 2013 - Both Sexes; Total - 40 to 44 years,Population Estimate (as of July 1) - 2014 - Both Sexes; Total - 40 to 44 years,Population Estimate (as of July 1) - 2015 - Both Sexes; Total - 40 to 44 years,Population Estimate (as of July 1) - 2016 - Both Sexes; Total - 40 to 44 years,Population Estimate (as of July 1) - 2017 - Both Sexes; Total - 40 to 44 years,"April 1, 2010 - Census - Both Sexes; Total - 45 to 49 years","April 1, 2010 - Estimates Base - Both Sexes; Total - 45 to 49 years",Population Estimate (as of July 1) - 2010 - Both Sexes; Total - 45 to 49 years,Population Estimate (as of July 1) - 2011 - Both Sexes; Total - 45 to 49 years,Population Estimate (as of July 1) - 2012 - Both Sexes; Total - 45 to 49 years,Population Estimate (as of July 1) - 2013 - Both Sexes; Total - 45 to 49 years,Population Estimate (as of July 1) - 2014 - Both Sexes; Total - 45 to 49 years,Population Estimate (as of July 1) - 2015 - Both Sexes; Total - 45 to 49 years,Population Estimate (as of July 1) - 2016 - Both Sexes; Total - 45 to 49 years,Population Estimate (as of July 1) - 2017 - Both Sexes; Total - 45 to 49 years,"April 1, 2010 - Census - Both Sexes; Total - 50 to 54 years","April 1, 2010 - Estimates Base - Both Sexes; Total - 50 to 54 years",Population Estimate (as of July 1) - 2010 - Both Sexes; Total - 50 to 54 years,Population Estimate (as of July 1) - 2011 - Both Sexes; Total - 50 to 54 years,Population Estimate (as of July 1) - 2012 - Both Sexes; Total - 50 to 54 years,Population Estimate (as of July 1) - 2013 - Both Sexes; Total - 50 to 54 years,Population Estimate (as of July 1) - 2014 - Both Sexes; Total - 50 to 54 years,Population Estimate (as of July 1) - 2015 - Both Sexes; Total - 50 to 54 years,Population Estimate (as of July 1) - 2016 - Both Sexes; Total - 50 to 54 years,Population Estimate (as of July 1) - 2017 - Both Sexes; Total - 50 to 54 years,"April 1, 2010 - Census - Both Sexes; Total - 55 to 59 years","April 1, 2010 - Estimates Base - Both Sexes; Total - 55 to 59 years",Population Estimate (as of July 1) - 2010 - Both Sexes; Total - 55 to 59 years,Population Estimate (as of July 1) - 2011 - Both Sexes; Total - 55 to 59 years,Population Estimate (as of July 1) - 2012 - Both Sexes; Total - 55 to 59 years,Population Estimate (as of July 1) - 2013 - Both Sexes; Total - 55 to 59 years,Population Estimate (as of July 1) - 2014 - Both Sexes; Total - 55 to 59 years,Population Estimate (as of July 1) - 2015 - Both Sexes; Total - 55 to 59 years,Population Estimate (as of July 1) - 2016 - Both Sexes; Total - 55 to 59 years,Population Estimate (as of July 1) - 2017 - Both Sexes; Total - 55 to 59 years,"April 1, 2010 - Census - Both Sexes; Total - 60 to 64 years","April 1, 2010 - Estimates Base - Both Sexes; Total - 60 to 64 years",Population Estimate (as of July 1) - 2010 - Both Sexes; Total - 60 to 64 years,Population Estimate (as of July 1) - 2011 - Both Sexes; Total - 60 to 64 years,Population Estimate (as of July 1) - 2012 - Both Sexes; Total - 60 to 64 years,Population Estimate (as of July 1) - 2013 - Both Sexes; Total - 60 to 64 years,Population Estimate (as of July 1) - 2014 - Both Sexes; Total - 60 to 64 years,Population Estimate (as of July 1) - 2015 - Both Sexes; Total - 60 to 64 years,Population Estimate (as of July 1) - 2016 - Both Sexes; Total - 60 to 64 years,Population Estimate (as of July 1) - 2017 - Both Sexes; Total - 60 to 64 years,"April 1, 2010 - Census - Both Sexes; Total - 65 to 69 years","April 1, 2010 - Estimates Base - Both Sexes; Total - 65 to 69 years",Population Estimate (as of July 1) - 2010 - Both Sexes; Total - 65 to 69 years,Population Estimate (as of July 1) - 2011 - Both Sexes; Total - 65 to 69 years,Population Estimate (as of July 1) - 2012 - Both Sexes; Total - 65 to 69 years,Population Estimate (as of July 1) - 2013 - Both Sexes; Total - 65 to 69 years,Population Estimate (as of July 1) - 2014 - Both Sexes; Total - 65 to 69 years,Population Estimate (as of July 1) - 2015 - Both Sexes; Total - 65 to 69 years,Population Estimate (as of July 1) - 2016 - Both Sexes; Total - 65 to 69 years,Population Estimate (as of July 1) - 2017 - Both Sexes; Total - 65 to 69 years,"April 1, 2010 - Census - Both Sexes; Total - 70 to 74 years","April 1, 2010 - Estimates Base - Both Sexes; Total - 70 to 74 years",Population Estimate (as of July 1) - 2010 - Both Sexes; Total - 70 to 74 years,Population Estimate (as of July 1) - 2011 - Both Sexes; Total - 70 to 74 years,Population Estimate (as of July 1) - 2012 - Both Sexes; Total - 70 to 74 years,Population Estimate (as of July 1) - 2013 - Both Sexes; Total - 70 to 74 years,Population Estimate (as of July 1) - 2014 - Both Sexes; Total - 70 to 74 years,Population Estimate (as of July 1) - 2015 - Both Sexes; Total - 70 to 74 years,Population Estimate (as of July 1) - 2016 - Both Sexes; Total - 70 to 74 years,Population Estimate (as of July 1) - 2017 - Both Sexes; Total - 70 to 74 years,"April 1, 2010 - Census - Both Sexes; Total - 75 to 79 years","April 1, 2010 - Estimates Base - Both Sexes; Total - 75 to 79 years",Population Estimate (as of July 1) - 2010 - Both Sexes; Total - 75 to 79 years,Population Estimate (as of July 1) - 2011 - Both Sexes; Total - 75 to 79 years,Population Estimate (as of July 1) - 2012 - Both Sexes; Total - 75 to 79 years,Population Estimate (as of July 1) - 2013 - Both Sexes; Total - 75 to 79 years,Population Estimate (as of July 1) - 2014 - Both Sexes; Total - 75 to 79 years,Population Estimate (as of July 1) - 2015 - Both Sexes; Total - 75 to 79 years,Population Estimate (as of July 1) - 2016 - Both Sexes; Total - 75 to 79 years,Population Estimate (as of July 1) - 2017 - Both Sexes; Total - 75 to 79 years,"April 1, 2010 - Census - Both Sexes; Total - 80 to 84 years","April 1, 2010 - Estimates Base - Both Sexes; Total - 80 to 84 years",Population Estimate (as of July 1) - 2010 - Both Sexes; Total - 80 to 84 years,Population Estimate (as of July 1) - 2011 - Both Sexes; Total - 80 to 84 years,Population Estimate (as of July 1) - 2012 - Both Sexes; Total - 80 to 84 years,Population Estimate (as of July 1) - 2013 - Both Sexes; Total - 80 to 84 years,Population Estimate (as of July 1) - 2014 - Both Sexes; Total - 80 to 84 years,Population Estimate (as of July 1) - 2015 - Both Sexes; Total - 80 to 84 years,Population Estimate (as of July 1) - 2016 - Both Sexes; Total - 80 to 84 years,Population Estimate (as of July 1) - 2017 - Both Sexes; Total - 80 to 84 years,"April 1, 2010 - Census - Both Sexes; Total - 85 years and over","April 1, 2010 - Estimates Base - Both Sexes; Total - 85 years and over",Population Estimate (as of July 1) - 2010 - Both Sexes; Total - 85 years and over,Population Estimate (as of July 1) - 2011 - Both Sexes; Total - 85 years and over,Population Estimate (as of July 1) - 2012 - Both Sexes; Total - 85 years and over,Population Estimate (as of July 1) - 2013 - Both Sexes; Total - 85 years and over,Population Estimate (as of July 1) - 2014 - Both Sexes; Total - 85 years and over,Population Estimate (as of July 1) - 2015 - Both Sexes; Total - 85 years and over,Population Estimate (as of July 1) - 2016 - Both Sexes; Total - 85 years and over,Population Estimate (as of July 1) - 2017 - Both Sexes; Total - 85 years and over
23,Minnesota,5303925,5303924,5310711,5345967,5377695,5416074,5452649,5483238,5525050,5576606,355504,355503,355205,353322,349580,348074,349603,350130,352524,355231,355536,355536,355468,357063,360833,363381,362121,361363,360827,360273,352342,352342,352519,353584,353086,354907,358147,359212,361772,367227,367829,367829,368221,367378,362629,358066,355880,355447,356518,356916,355651,355651,354529,354198,357712,362196,365092,365525,366659,364398,372686,372686,372288,371124,368087,366096,365109,363492,364571,371917,342900,342898,345422,357760,368278,377297,381915,383454,384552,385258,328190,328190,326283,318982,320118,327300,336805,348428,361825,374665,352904,352904,352199,351357,346983,340632,332639,324691,317588,319798,406203,406203,403581,389720,375723,362466,352468,347922,347027,343687,401695,401695,403028,409388,409787,408388,404152,394615,381228,367999,349589,349590,352062,360778,369178,377579,384178,390958,396519,397170,279775,279775,283586,302201,307506,316828,326871,335924,343488,351858,202570,202570,203804,208731,227058,237343,250004,264319,281304,286348,151857,151857,152916,157713,163981,173951,180682,186201,190433,206757,122114,122115,122077,123070,124636,127437,131494,134814,138698,144373,99916,99916,100092,100070,100116,99491,99051,99181,100545,102161,106664,106664,107431,109528,112404,114642,116438,117562,118972,120570
24,Mississippi,2967297,2968103,2970437,2977452,2982963,2987721,2988578,2985297,2985415,2984100,210956,210955,209921,206827,201482,196322,193138,191317,189668,187177,205672,205671,205232,205099,208178,209782,209401,206874,203278,197812,208248,208248,208377,208911,207965,206373,205206,202992,202662,205268,224619,224659,223160,216584,211891,209892,207460,207432,207820,206300,210894,211018,212570,218920,224114,228220,226433,221206,214789,209390,199082,199238,198905,196625,194342,193240,196209,198845,203622,207379,188171,188275,189352,193025,194882,196097,194598,191614,188975,186213,187368,187448,186646,181854,180177,180070,181855,184674,187475,188901,187579,187658,187830,189355,190335,189281,186510,182273,177553,175194,208369,208445,207529,201666,195427,189777,184740,183010,184609,185592,208607,208659,208771,209159,207688,206415,204624,200624,195080,189280,186569,186589,187615,191028,194947,197851,199184,199888,200523,199550,160756,160768,162356,169768,168399,169999,173301,177185,180257,184525,120523,120532,121026,123072,132739,137870,143380,149918,156685,155792,93946,93957,94309,96055,98493,102104,105009,107097,108818,118198,69876,69891,70088,71174,72311,74295,76655,78049,79705,81964,51703,51717,52001,52392,52149,51827,51592,52164,53057,54104,44359,44375,44749,45938,47444,48306,49283,50135,50839,51461
25,Missouri,5988927,5988925,5995681,6010280,6023267,6041142,6058014,6072640,6091176,6113532,390237,390238,389533,385451,381020,376664,376033,375506,374616,374479,390463,390463,390302,389686,390742,391752,389562,386899,384198,381099,396925,396925,397073,396964,394272,392284,390868,388578,388608,390672,423786,423787,422034,412987,403827,398489,395082,395361,395395,393256,413289,413289,414559,420641,429671,435087,435146,430391,422417,414417,403239,403237,403659,403347,400323,398330,401297,405413,412337,422125,372228,372230,374976,384516,391239,398429,400632,399671,399677,398738,368070,368071,365805,354916,352142,354888,360904,370199,380571,388138,380546,380546,380602,381679,379584,375646,368907,360148,349395,347436,444766,444766,441752,424428,407277,390962,378121,373164,375340,374184,443806,443805,444886,448855,447306,444863,440294,429746,413690,397700,389985,389982,392585,400816,410571,418398,423759,428987,433066,432409,333293,333294,336649,353048,352243,357693,364986,373584,381497,391846,257053,257051,257888,261011,279866,288980,300391,313146,328333,327895,193437,193437,194455,199423,207006,217838,225319,230394,233430,251437,155271,155271,155273,156019,156620,158842,162194,164831,169377,176192,118754,118754,119090,119449,119244,119308,119387,119801,120801,121509,113779,113779,114560,117044,120314,122689,125132,126821,128428,130000
26,Montana,989415,989414,990507,996866,1003522,1011921,1019931,1028317,1038656,1050493,62423,62423,62404,62034,61402,61374,61610,62088,62743,63291,60765,60765,60788,61325,62243,63227,63757,63917,63831,63540,61124,61124,61107,61355,61348,61541,61930,62397,63063,64241,66724,66723,66643,66059,64747,63980,63389,63132,63369,63440,67138,67137,67394,69049,71355,72927,73771,73691,73449,72723,64123,64123,64142,63879,63165,63215,63692,65003,66635,69217,58741,58741,59137,61080,62745,64349,65322,65532,65805,65807,55575,55575,55350,54526,55352,56948,58851,61275,63585,65735,57370,57370,57354,57804,57806,57597,56944,56283,55798,57060,71021,71020,70224,66587,63357,60476,58657,57984,58715,58965,78811,78812,78554,77717,76100,74274,72330,69819,66607,63782,75915,75915,76214,77108,77775,77887,77467,77108,76773,75851,62943,62944,63746,67845,68786,70871,72721,74110,75268,76318,46556,46556,46812,47833,52112,54633,57749,61367,65470,66623,34186,34186,34471,35746,37134,39462,41396,42793,43875,48174,25637,25637,25675,26023,26745,27650,28537,29468,30854,32221,20342,20342,20378,20443,20411,20139,20016,20106,20490,21121,20021,20021,20114,20453,20939,21371,21792,22244,22326,22384
27,Nebraska,1826341,1826327,1829956,1841641,1854862,1867414,1880920,1893564,1907603,1920076,131908,131906,131943,131410,130969,130446,130714,131728,132468,133061,128928,128926,129200,130416,131881,132992,133284,133384,133172,132685,122706,122705,123027,124324,125759,127411,128985,130123,131370,132569,128930,128930,129342,129606,128458,127731,127749,128452,129574,130545,129276,129276,129108,129548,132030,134273,137202,138777,139438,137891,129076,129075,129124,128588,126988,125359,124282,122982,123912,126618,116100,116097,117151,121059,124624,127799,129664,130202,130036,128897,110361,110359,110251,109181,109648,111927,114371,117937,121968,125551,110477,110477,110461,110988,111709,111574,110712,109904,108803,109122,128491,128490,127536,122611,117790,113308,110339,109280,109623,110194,130235,130234,130345,131059,130918,130174,128321,124535,119771,114969,117686,117686,118409,120507,122189,123895,124922,126083,126937,126606,95490,95490,96757,103024,104511,107033,109574,112096,114095,115995,68834,68834,69213,70589,76646,80353,84858,89813,95613,97080,54292,54292,54413,54946,56129,58465,60662,62515,64070,69900,46435,46434,46262,45820,45803,46108,46732,47057,47693,48946,37808,37808,37873,37860,38000,37341,36808,36560,36378,36451,39308,39308,39541,40105,40810,41225,41741,42136,42682,42996
28,Nevada,2700551,2700691,2702797,2718170,2752410,2786547,2831730,2883057,2939254,2998039,187478,187477,186554,183882,180583,178425,178904,180600,182908,185837,183077,183076,182662,181958,184135,186496,188082,190289,192155,191754,183173,183193,182893,182463,182230,183130,184404,185943,188729,193279,182600,182705,181405,176803,175548,175072,175245,176152,178429,180314,177509,177511,178537,182779,186576,186975,187251,185184,183765,183306,196644,196645,196046,195566,196829,199193,204469,211823,219140,225703,190642,190646,191026,193157,196420,199548,203043,206104,210299,214655,191652,191653,190327,184739,184028,184736,187572,193284,199642,206160,191391,191395,191869,194049,195782,195541,194500,192045,189705,190908,193790,193791,193516,191441,190532,189382,189556,192787,197899,201409,182737,182738,183246,185161,187323,189906,193368,194785,195043,194842,164575,164577,165483,168640,173796,177664,181108,184618,188629,192147,150924,150925,152071,157786,157231,159274,163182,168128,173030,178666,115501,115500,116431,120310,131710,138551,145433,153048,159703,159163,82280,82280,83122,87293,92381,99585,105596,110870,115818,127168,57503,57504,57848,59786,62400,65579,69411,73429,77407,82272,38888,38888,39149,40099,41067,42183,43435,45132,46699,48928,30187,30187,30612,32258,33839,35307,37171,38836,40254,41528
29,New Hampshire,1316470,1316460,1316700,1318345,1320923,1322622,1328684,1330134,1335015,1342795,69806,69806,69434,68062,66282,65229,64540,64259,64024,64481,77756,77755,77440,76234,75083,73792,72285,70908,70070,68926,84620,84619,84196,82689,81382,80255,79248,78205,77297,76596,93620,93617,93747,93758,92566,90741,89254,87519,86268,85385,84546,84546,84586,85357,86985,88772,90584,91104,91110,90444,73121,73121,73442,74224,74843,75756,77867,78974,80516,83116,71351,71350,71549,72637,73738,74877,76030,76925,78484,80303,82152,82152,80996,76349,73553,72477,72693,73511,75347,77299,97026,97025,96555,95143,92855,89525,85745,81528,77093,74733,113564,113564,112842,108928,105568,101480,97935,95581,94358,92327,112397,112399,112726,114296,114146,113351,112346,110238,106880,103744,96289,96290,96995,99545,102824,105208,107549,109015,110676,110710,81954,81955,82789,86818,86608,87750,90052,92817,95480,98574,57176,57171,57716,59842,66215,70068,74082,77709,81554,81368,39586,39585,39836,41291,43604,47285,50284,52444,54424,60403,31774,31773,31781,32023,32399,32903,33906,34582,35735,38055,24971,24970,25075,25244,25366,25471,25611,25804,26070,26277,24761,24762,24995,25905,26906,27682,28673,29011,29629,30054
30,New Jersey,8791894,8791953,8803708,8844694,8882095,8913735,8943010,8960001,8978416,9005644,541020,541023,540996,540030,535305,531074,530380,527648,523454,521718,564750,564752,563721,560902,560347,557909,552287,547615,545385,541681,587335,587337,586729,583924,579234,576175,574555,569171,565684,565505,598099,598101,598409,596575,590510,583333,577613,573794,570783,566987,541238,541240,542574,549963,560479,571817,578821,578729,575151,570345,553139,553139,554568,558777,560368,562327,565827,570431,576785,587603,556662,556668,558518,565552,571276,576105,578352,577521,581563,583470,588379,588382,584988,568999,563453,563961,567509,573490,579698,586937,649918,649923,647934,642350,633325,620282,605704,588951,572898,566757,704516,704524,703230,692235,678983,663126,647516,638154,632093,623207,674680,674688,676878,685027,687641,688794,687987,681738,669455,656026,565623,565632,570166,586926,606104,622852,635844,645751,652439,653261,480542,480547,484172,501962,498233,505447,517530,532704,547119,563544,350972,350973,353949,365633,395016,407780,423678,439689,454952,450772,260462,260463,261486,267482,278879,296121,307347,317343,326904,351672,215715,215716,215003,214048,214573,217907,222602,226899,231736,241391,179233,179234,179369,178768,177476,174628,172149,170267,169834,170700,179611,179611,181018,185541,190893,194097,197309,200106,202483,204068
31,New Mexico,2059179,2059207,2064607,2077744,2083590,2085161,2083207,2082264,2085432,2088070,144981,144984,144719,143761,140740,137556,134524,132090,129757,128145,143308,143311,143497,144019,144560,144449,143211,141354,139411,136656,141691,141692,142005,142612,142454,141906,140814,139834,139315,139656,149861,149861,149429,146400,143381,140819,139332,138984,139299,138977,142370,142372,143512,147344,151143,152893,152717,150181,147192,143802,139678,139680,140219,141132,140781,140316,140078,140587,142242,144142,127567,127568,128664,132008,134818,137162,138268,137987,138482,137790,123303,123308,123182,121277,120806,120978,122372,124829,127499,130041,125220,125222,125301,125759,125055,123831,121096,118573,116354,115914,144839,144841,143678,137766,131753,126345,122328,120107,120319,119759,147170,147171,147387,147767,146530,144694,142118,137643,131642,125897,136799,136802,137417,139244,140456,140858,140465,141003,141325,140594,120137,120137,121448,126978,126686,127661,128928,130451,132288,134096,87890,87890,88501,91377,98922,103713,108818,114085,119481,120031,65904,65905,66435,68461,70964,74468,77302,80478,83162,90765,50230,50230,50387,51202,52082,53712,55663,56921,58667,61067,36238,36240,36496,37185,37856,38075,38296,38978,39870,40747,31993,31993,32330,33452,34603,35725,36877,38179,39127,39991
32,New York,19378102,19378110,19405185,19526372,19625409,19712514,19773580,19819347,19836286,19849399,1155822,1155820,1159945,1171596,1175261,1179308,1184210,1185054,1173740,1164406,1163955,1163956,1161842,1156341,1154906,1151495,1139933,1136234,1137832,1135051,1211456,1211455,1208574,1199547,1188453,1180041,1171939,1158856,1147239,1141288,1366278,1366283,1359712,1334179,1309570,1284560,1260108,1245837,1234767,1221982,1410935,1410935,1415036,1435644,1444448,1445527,1439030,1412001,1385564,1364312,1380177,1380175,1385785,1412334,1433843,1457773,1482148,1504783,1520019,1525983,1279160,1279159,1285430,1313933,1338241,1362338,1376050,1385178,1399361,1410936,1254124,1254124,1247418,1218739,1215019,1223458,1236787,1255079,1271720,1285962,1355893,1355895,1352712,1345040,1326068,1297210,1263188,1227195,1191313,1179875,1458763,1458765,1455915,1434927,1409089,1378152,1345917,1328575,1314654,1290735,1419928,1419931,1423524,1437521,1437613,1438121,1436832,1421615,1395719,1366475,1237408,1237407,1244352,1270981,1302936,1331831,1353662,1372283,1380510,1376173,1066260,1066259,1075550,1120965,1117066,1130340,1149690,1174948,1197110,1224028,773211,773213,778738,800988,864384,898756,940603,981814,1020396,1015991,587391,587390,589903,602381,623397,654896,677609,697646,715509,768957,474807,474808,474014,475059,479718,488664,499911,509424,519703,537460,391660,391661,392219,390871,387573,383184,379506,378072,379738,383442,390874,390874,394516,405326,417824,426860,436457,444753,451392,456343
33,North Carolina,9535483,9535721,9574247,9662940,9755299,9849812,9941160,10041769,10156689,10273419,632040,632042,630781,625911,616379,608019,604214,602689,605906,609713,635945,635947,635175,635520,640467,644385,643709,641714,638034,633050,631104,631104,633347,642925,648148,650496,652365,650400,651533,658662,659591,659591,661849,655406,651391,650948,652075,661201,670991,676444,661573,661576,673467,685366,699317,709915,711403,709610,703093,696993,627036,627048,630037,632110,633985,642229,656737,674556,696924,715729,619557,619562,621780,629215,633191,638005,639818,640362,646663,654518,659843,659853,655587,634332,625358,623337,626472,633716,644789,652364,667308,667328,670061,682902,689116,687758,679125,664795,644902,638314,698753,698783,698592,691187,683583,675733,670091,676207,691252,698179,669893,669917,672360,682274,688260,694328,700429,700188,693833,687330,600722,600742,605232,619968,635588,649134,659344,671487,682250,689415,538039,538055,542772,566918,564871,572244,585078,600496,615938,632263,403024,403041,406487,420246,459083,481118,504899,527920,552896,552346,294543,294547,296618,306108,321209,343311,361274,377388,391259,429135,223655,223678,224952,230997,235637,242597,250666,257227,266365,280637,165396,165410,166065,167304,169285,170858,173109,177397,182460,186382,147461,147497,149085,154251,160431,165397,170352,174416,177601,181945
